rider_id,gps_accuracy_meters,accelerometer_variance,gyroscope_variance,wifi_ssid_count,is_spoof
13053,3.3,1.678,2.005,10,0
13054,15.5,1.083,2.165,13,0
13055,3.1,1.103,1.869,7,0
13056,249.7,0.047,0.061,2,1
13057,9.5,0.779,0.951,7,0
13058,10.3,0.944,1.293,10,0
13059,9.3,1.752,2.321,11,0
13060,236.6,0.06,0.06,2,1
13061,14.8,1.944,1.079,6,0
13062,8.6,1.521,1.089,6,0
13063,11.9,1.107,2.038,13,0
13064,230.4,0.03,0.012,2,1
13065,8.4,2.146,1.603,9,0
13066,13.0,2.621,1.287,14,0
13067,234.1,0.045,0.076,2,1
13068,285.1,0.028,0.029,1,1
13069,12.1,2.267,0.693,9,0
13070,16.5,0.646,0.424,9,0
13071,10.0,1.377,0.989,8,0
13072,10.8,2.324,0.76,8,0
13073,154.2,0.042,0.074,2,1
13074,6.0,0.633,0.559,5,0
13075,265.4,0.034,0.046,2,1
13076,13.2,2.2,1.492,12,0
13077,2.5,1.179,2.384,6,0
13078,9.9,2.536,1.129,11,0
13079,12.8,0.574,0.465,8,0
13080,19.4,0.976,1.161,14,0
13081,17.8,1.203,2.116,12,0
13082,7.1,2.813,1.114,5,0
13083,11.1,2.491,1.013,14,0
13084,3.0,2.71,2.33,13,0
13085,6.3,1.601,1.024,6,0
13086,15.9,2.556,2.438,8,0
13087,4.2,2.634,2.149,14,0
13088,6.6,1.5,1.837,8,0
13089,19.0,2.986,1.656,14,0
13090,16.8,2.628,0.872,14,0
13091,16.1,2.935,1.934,7,0
13092,17.6,2.666,1.129,3,0
13093,96.1,0.036,0.045,2,1
13094,4.2,2.86,0.619,12,0
13095,11.3,1.55,1.022,8,0
13096,10.0,2.458,1.511,6,0
13097,162.8,0.051,0.042,2,1
13098,17.0,2.332,1.121,12,0
13099,10.4,2.463,1.391,3,0
13100,3.1,2.291,1.964,14,0
13101,6.9,2.625,1.365,7,0
13102,52.2,0.058,0.075,1,1
13103,18.0,1.862,1.872,7,0
13104,13.7,0.527,2.167,11,0
13105,121.0,0.011,0.025,1,1
13106,11.1,2.11,2.391,5,0
13107,13.7,1.906,1.142,5,0
13108,15.6,0.993,0.93,9,0
13109,12.0,1.109,1.855,3,0
13110,18.9,1.36,0.769,10,0
13111,19.6,2.291,2.29,5,0
13112,19.9,2.024,1.212,10,0
13113,164.5,0.071,0.053,1,1
13114,277.3,0.036,0.032,2,1
13115,9.3,1.157,0.514,5,0
13116,17.5,2.179,1.889,12,0
13117,129.2,0.055,0.074,1,1
13118,18.3,2.995,2.463,8,0
13119,17.0,0.701,1.274,5,0
13120,9.3,2.354,1.456,11,0
13121,4.9,1.853,2.237,3,0
13122,8.0,0.715,0.965,10,0
13123,218.1,0.019,0.022,1,1
13124,6.2,1.407,0.679,14,0
13125,258.5,0.05,0.057,1,1
13126,12.2,0.603,0.968,13,0
13127,131.6,0.057,0.04,1,1
13128,18.8,2.138,1.344,11,0
13129,13.9,1.164,0.905,10,0
13130,16.2,0.694,2.318,8,0
13131,12.5,2.788,1.374,3,0
13132,17.0,1.251,1.589,3,0
13133,6.7,0.778,0.867,13,0
13134,5.8,2.204,1.081,9,0
13135,18.7,1.042,1.97,13,0
13136,14.5,1.689,1.12,5,0
13137,14.1,0.626,1.463,5,0
13138,10.4,2.982,0.64,13,0
13139,92.3,0.021,0.056,2,1
13140,12.0,2.998,1.949,12,0
13141,197.8,0.074,0.021,1,1
13142,10.2,1.37,0.774,5,0
13143,10.2,2.786,1.44,4,0
13144,11.7,1.324,0.458,7,0
13145,13.4,1.58,1.062,11,0
13146,19.2,0.695,1.131,14,0
13147,13.7,2.889,2.319,10,0
13148,17.9,0.713,2.485,10,0
13149,12.0,2.428,1.697,3,0
13150,13.3,1.847,1.485,11,0
13151,3.3,0.654,1.324,10,0
13152,4.4,0.504,0.438,13,0
13153,12.4,2.839,2.08,5,0
13154,9.1,2.355,1.811,10,0
13155,16.4,2.216,1.764,11,0
13156,11.8,1.596,2.099,14,0
13157,17.9,1.097,2.349,4,0
13158,19.5,2.2,1.218,3,0
13159,4.7,2.021,1.295,3,0
13160,9.1,2.316,2.448,3,0
13161,14.0,1.414,1.795,7,0
13162,7.5,2.967,2.188,4,0
13163,6.8,0.668,0.865,6,0
13164,16.6,0.699,1.066,3,0
13165,19.6,2.792,1.222,4,0
13166,121.1,0.063,0.038,1,1
13167,11.4,1.316,2.257,11,0
13168,10.0,2.405,1.474,8,0
13169,11.7,1.632,2.403,12,0
13170,10.3,0.553,1.075,12,0
13171,213.1,0.047,0.018,1,1
13172,5.7,1.108,0.69,12,0
13173,83.7,0.022,0.078,1,1
13174,15.6,1.063,1.744,9,0
13175,14.3,1.69,0.78,11,0
13176,19.1,0.625,1.201,4,0
13177,7.1,2.708,2.07,8,0
13178,3.5,1.9,0.662,5,0
13179,16.9,1.232,0.569,12,0
13180,20.0,2.218,1.534,14,0
13181,87.9,0.071,0.025,2,1
13182,3.1,2.035,2.313,6,0
13183,16.0,1.006,1.79,7,0
13184,3.3,0.776,2.387,7,0
13185,11.7,2.65,0.914,12,0
13186,7.0,1.087,1.118,10,0
13187,18.5,0.55,2.163,7,0
13188,10.1,2.107,2.103,4,0
13189,18.2,0.882,1.796,4,0
13190,7.4,2.977,1.463,14,0
13191,9.0,2.674,0.437,3,0
13192,219.0,0.015,0.08,1,1
13193,5.6,2.585,0.733,3,0
13194,12.4,1.676,0.507,5,0
13195,9.0,2.471,2.03,7,0
13196,293.4,0.018,0.039,1,1
13197,4.3,0.572,1.151,13,0
13198,9.9,2.872,2.453,9,0
13199,14.6,2.652,1.259,12,0
13200,9.3,2.884,0.697,13,0
13201,3.1,2.328,1.849,4,0
13202,14.7,1.53,2.101,7,0
13203,11.1,1.017,0.986,5,0
13204,2.2,0.95,2.1,4,0
13205,13.0,0.862,0.97,6,0
13206,111.7,0.059,0.015,2,1
13207,4.0,1.877,0.662,11,0
13208,12.6,2.209,1.298,11,0
13209,15.1,1.285,1.493,8,0
13210,3.3,1.872,1.923,9,0
13211,2.4,1.353,1.765,3,0
13212,228.5,0.028,0.011,2,1
13213,183.0,0.042,0.052,1,1
13214,4.9,2.223,1.789,11,0
13215,17.1,0.648,0.668,12,0
13216,13.8,1.693,1.404,10,0
13217,8.0,2.426,1.502,5,0
13218,11.3,1.856,0.457,12,0
13219,19.4,2.878,0.548,10,0
13220,5.9,0.637,2.162,12,0
13221,11.0,1.228,1.002,10,0
13222,13.2,1.052,1.127,13,0
13223,4.5,2.419,1.745,10,0
13224,2.8,1.809,0.864,6,0
13225,2.2,0.846,0.805,9,0
13226,7.8,1.214,1.285,12,0
13227,3.3,1.807,0.524,10,0
13228,16.5,2.99,2.326,12,0
13229,20.0,1.411,2.374,7,0
13230,3.1,0.892,1.341,11,0
13231,261.0,0.048,0.053,1,1
13232,2.5,1.275,1.388,5,0
13233,4.4,1.915,0.61,5,0
13234,7.8,1.667,1.235,10,0
13235,147.2,0.042,0.047,1,1
13236,18.9,2.786,1.883,11,0
13237,292.9,0.016,0.015,2,1
13238,10.9,2.553,1.493,4,0
13239,70.6,0.062,0.033,1,1
13240,2.0,1.434,1.502,10,0
13241,18.2,0.784,0.407,5,0
13242,296.2,0.027,0.035,2,1
13243,261.6,0.062,0.059,2,1
13244,4.4,1.032,0.61,9,0
13245,12.9,1.613,1.116,13,0
13246,20.0,1.945,0.497,8,0
13247,4.5,0.925,1.515,3,0
13248,9.6,2.287,0.657,11,0
13249,266.6,0.071,0.039,2,1
13250,2.6,2.718,1.042,13,0
13251,14.4,1.918,1.999,13,0
13252,3.4,1.936,1.413,8,0
13253,6.3,2.048,2.181,7,0
13254,4.9,1.184,2.377,5,0
13255,18.3,2.397,2.436,11,0
13256,5.2,2.156,0.946,9,0
13257,2.7,2.598,2.012,6,0
13258,12.6,2.421,1.32,3,0
13259,260.6,0.048,0.05,1,1
13260,265.5,0.059,0.03,1,1
13261,4.1,2.798,0.706,5,0
13262,15.5,1.418,1.403,8,0
13263,12.8,2.911,1.645,13,0
13264,8.6,1.505,0.539,3,0
13265,5.1,0.865,2.215,13,0
13266,12.7,2.712,1.06,6,0
13267,16.0,2.488,1.779,3,0
13268,7.6,2.466,2.349,3,0
13269,2.5,0.724,1.911,8,0
13270,253.8,0.013,0.061,2,1
13271,14.3,1.991,0.546,11,0
13272,274.9,0.013,0.013,1,1
13273,2.2,2.783,1.586,9,0
13274,7.5,2.165,1.847,8,0
13275,3.1,0.833,0.645,5,0
13276,7.7,1.799,1.779,5,0
13277,9.3,2.092,0.707,7,0
13278,18.6,2.746,0.542,8,0
13279,3.5,1.2,1.386,8,0
13280,16.0,2.486,1.661,10,0
13281,165.2,0.024,0.079,1,1
13282,16.6,0.82,1.867,3,0
13283,11.2,0.543,1.642,5,0
13284,2.7,1.954,0.851,7,0
13285,19.0,2.474,0.719,11,0
13286,3.5,1.886,1.675,6,0
13287,12.8,2.533,0.868,7,0
13288,17.8,2.056,1.884,3,0
13289,3.4,2.133,0.64,9,0
13290,12.0,0.57,1.113,4,0
13291,16.8,0.721,2.023,14,0
13292,284.8,0.035,0.055,2,1
13293,15.0,2.407,1.125,4,0
13294,7.0,1.855,0.834,10,0
13295,146.2,0.023,0.02,2,1
13296,14.7,2.036,1.998,3,0
13297,14.6,0.762,2.095,3,0
13298,17.4,2.17,0.868,13,0
13299,3.6,1.696,1.291,4,0
13300,232.1,0.054,0.06,2,1
13301,13.5,1.908,0.63,4,0
13302,19.2,2.408,0.864,13,0
13303,10.4,1.296,1.037,9,0
13304,227.6,0.029,0.065,1,1
13305,18.9,1.479,1.286,12,0
13306,18.3,2.406,1.866,4,0
13307,255.2,0.069,0.065,2,1
13308,18.2,0.943,0.917,4,0
13309,16.8,2.958,0.704,5,0
13310,14.5,1.733,0.911,9,0
13311,2.4,0.773,2.253,4,0
13312,4.4,2.176,1.798,5,0
13313,4.4,2.348,1.348,8,0
13314,2.4,1.751,2.123,6,0
13315,4.1,2.116,0.897,3,0
13316,18.6,0.932,0.902,10,0
13317,13.9,1.42,1.591,9,0
13318,7.6,0.905,2.059,10,0
13319,234.6,0.049,0.029,1,1
13320,10.8,1.907,0.841,11,0
13321,58.8,0.036,0.077,2,1
13322,17.9,1.983,0.682,13,0
13323,8.1,1.754,1.97,11,0
13324,14.6,1.295,1.612,13,0
13325,7.2,0.859,1.476,8,0
13326,11.0,1.132,2.232,12,0
13327,16.7,1.002,1.938,12,0
13328,234.8,0.073,0.011,1,1
13329,19.6,2.55,1.283,3,0
13330,3.3,2.301,1.075,6,0
13331,55.8,0.068,0.037,1,1
13332,183.3,0.067,0.017,2,1
13333,259.7,0.061,0.037,1,1
13334,6.2,2.013,2.13,4,0
13335,4.6,0.617,1.261,9,0
13336,15.0,2.769,2.087,7,0
13337,2.8,0.7,0.467,7,0
13338,10.7,1.757,0.683,12,0
13339,16.3,1.783,1.988,6,0
13340,12.1,2.593,0.64,3,0
13341,5.4,2.783,1.836,10,0
13342,10.8,2.849,1.92,14,0
13343,18.6,1.924,1.791,3,0
13344,13.1,2.198,2.118,12,0
13345,257.4,0.053,0.014,2,1
13346,8.1,1.72,2.284,5,0
13347,5.4,2.745,1.596,4,0
13348,6.6,1.639,1.467,4,0
13349,11.6,0.674,1.47,11,0
13350,7.0,1.002,2.315,11,0
13351,260.3,0.036,0.055,1,1
13352,14.7,1.094,1.86,13,0
13353,15.2,1.481,0.909,4,0
13354,5.0,1.332,0.594,12,0
13355,15.5,1.297,2.403,9,0
13356,200.6,0.04,0.014,2,1
13357,2.2,2.707,1.841,14,0
13358,3.1,2.232,1.292,11,0
13359,13.6,2.058,2.158,6,0
13360,8.9,2.016,2.024,3,0
13361,4.6,1.491,0.702,9,0
13362,2.8,2.558,1.382,9,0
13363,4.9,2.825,0.458,3,0
13364,19.2,0.514,1.302,6,0
13365,15.1,0.698,1.87,6,0
13366,96.0,0.055,0.053,2,1
13367,18.9,1.09,2.101,3,0
13368,13.1,2.779,0.512,9,0
13369,177.0,0.022,0.026,1,1
13370,7.1,1.421,0.458,14,0
13371,12.6,1.538,0.988,3,0
13372,4.6,2.227,1.381,14,0
13373,9.3,0.852,0.626,9,0
13374,179.1,0.068,0.023,2,1
13375,5.9,0.512,2.499,5,0
13376,3.3,2.947,1.492,5,0
13377,9.0,0.919,1.593,6,0
13378,17.2,2.355,2.346,7,0
13379,131.2,0.076,0.034,1,1
13380,17.0,1.579,0.753,5,0
13381,13.8,2.076,2.064,14,0
13382,11.2,0.676,0.885,3,0
13383,6.3,1.608,1.304,5,0
13384,18.6,1.258,1.518,5,0
13385,3.0,1.746,1.906,6,0
13386,14.4,1.761,0.715,14,0
13387,13.2,2.463,0.56,12,0
13388,156.0,0.017,0.055,1,1
13389,6.3,0.707,2.136,3,0
13390,9.8,1.505,1.499,7,0
13391,268.0,0.012,0.05,2,1
13392,17.1,2.638,1.911,6,0
13393,179.5,0.02,0.058,2,1
13394,226.2,0.063,0.074,2,1
13395,9.0,2.513,1.411,5,0
13396,2.3,1.195,2.397,5,0
13397,19.0,0.925,2.159,7,0
13398,7.9,1.253,1.378,7,0
13399,9.3,1.068,0.874,11,0
13400,18.3,2.057,2.268,9,0
13401,11.5,1.962,1.74,8,0
13402,12.2,1.996,1.25,4,0
13403,5.2,0.973,0.634,11,0
13404,174.0,0.018,0.024,2,1
13405,18.5,1.584,1.066,5,0
13406,12.1,1.681,1.673,9,0
13407,6.6,2.992,1.596,10,0
13408,204.4,0.036,0.039,2,1
13409,73.1,0.014,0.029,1,1
13410,12.3,2.191,1.724,8,0
13411,282.8,0.04,0.051,2,1
13412,13.0,0.817,1.797,7,0
13413,159.0,0.052,0.03,1,1
13414,16.1,2.796,1.223,3,0
13415,2.5,1.557,1.476,7,0
13416,16.1,1.217,1.842,13,0
13417,11.4,2.194,1.959,12,0
13418,8.7,1.115,1.88,8,0
13419,19.4,1.461,0.6,14,0
13420,237.1,0.054,0.049,2,1
13421,11.7,1.976,0.989,4,0
13422,7.8,0.737,1.237,6,0
13423,11.5,1.324,1.758,5,0
13424,11.9,2.068,0.805,8,0
13425,216.8,0.046,0.068,1,1
13426,13.9,2.151,2.258,6,0
13427,13.4,2.404,1.935,14,0
13428,15.9,1.702,1.923,6,0
13429,3.6,2.967,2.182,12,0
13430,249.8,0.076,0.049,2,1
13431,13.7,0.65,1.995,13,0
13432,58.7,0.047,0.069,2,1
13433,14.2,1.251,0.518,13,0
13434,3.1,0.961,1.097,4,0
13435,283.8,0.07,0.053,2,1
13436,17.2,1.562,1.489,11,0
13437,15.9,0.629,0.785,11,0
13438,13.6,0.818,2.449,12,0
13439,17.7,0.741,2.187,4,0
13440,257.4,0.08,0.071,1,1
13441,11.3,1.704,2.096,7,0
13442,258.4,0.026,0.075,2,1
13443,14.5,2.839,1.173,14,0
13444,12.8,0.757,1.446,8,0
13445,9.4,2.815,0.904,3,0
13446,18.2,0.716,1.735,9,0
13447,166.8,0.029,0.046,2,1
13448,2.2,1.119,1.447,7,0
13449,5.5,2.567,1.022,8,0
13450,249.1,0.047,0.065,1,1
13451,7.7,2.881,0.532,5,0
13452,16.9,0.618,1.914,5,0
13453,193.8,0.023,0.043,1,1
13454,5.0,1.66,2.286,12,0
13455,16.2,2.39,2.339,8,0
13456,11.1,2.878,0.664,11,0
13457,11.2,1.57,2.492,5,0
13458,8.5,2.393,2.437,3,0
13459,17.6,2.318,1.717,12,0
13460,7.7,1.928,2.133,3,0
13461,3.7,2.227,0.439,6,0
13462,175.9,0.049,0.059,1,1
13463,14.9,1.604,1.358,12,0
13464,13.8,2.465,2.31,4,0
13465,5.4,1.686,1.209,6,0
13466,4.0,2.684,2.055,6,0
13467,13.9,2.584,1.278,13,0
13468,14.2,2.659,1.162,14,0
13469,8.6,0.825,2.388,10,0
13470,17.2,1.11,1.868,6,0
13471,19.6,0.574,2.164,5,0
13472,5.7,2.957,1.541,6,0
13473,12.4,1.09,2.329,7,0
13474,2.1,1.418,1.954,7,0
13475,14.8,1.187,0.552,6,0
13476,9.5,0.599,2.01,12,0
13477,5.5,1.153,0.439,4,0
13478,15.5,0.745,2.141,5,0
13479,16.6,1.486,1.097,12,0
13480,246.2,0.058,0.013,1,1
13481,207.0,0.014,0.078,2,1
13482,8.0,2.267,1.738,7,0
13483,13.3,1.633,1.812,13,0
13484,16.3,2.528,2.275,4,0
13485,11.8,2.771,1.185,4,0
13486,12.5,2.904,1.549,13,0
13487,16.4,0.747,0.767,14,0
13488,11.5,2.699,1.382,12,0
13489,13.0,1.063,0.715,4,0
13490,69.3,0.058,0.073,2,1
13491,17.8,1.364,1.081,8,0
13492,6.2,2.188,2.204,10,0
13493,6.8,1.995,1.122,12,0
13494,4.3,0.773,1.002,8,0
13495,128.6,0.021,0.073,2,1
13496,9.4,1.599,0.768,10,0
13497,8.3,0.506,0.828,6,0
13498,19.7,1.536,2.045,13,0
13499,205.5,0.031,0.03,2,1
13500,276.0,0.062,0.03,1,1
13501,4.6,0.878,0.466,14,0
13502,18.0,2.984,1.38,6,0
13503,7.9,2.678,1.96,9,0
13504,2.2,0.833,1.137,13,0
13505,283.3,0.021,0.038,1,1
13506,11.2,1.448,1.232,13,0
13507,259.7,0.047,0.072,2,1
13508,11.7,1.676,1.289,8,0
13509,113.6,0.051,0.07,1,1
13510,8.8,1.289,1.595,8,0
13511,168.3,0.022,0.03,2,1
13512,8.1,1.722,0.447,11,0
13513,18.6,2.768,1.572,3,0
13514,2.9,2.989,2.156,7,0
13515,10.0,2.861,0.853,7,0
13516,6.8,2.964,2.336,10,0
13517,158.3,0.029,0.048,2,1
13518,3.7,2.324,1.485,7,0
13519,9.4,1.182,2.424,14,0
13520,9.3,2.664,0.672,8,0
13521,159.7,0.052,0.043,2,1
13522,5.9,1.559,2.119,8,0
13523,13.6,1.683,1.426,12,0
13524,4.4,1.163,0.414,7,0
13525,19.2,1.222,1.501,12,0
13526,12.7,2.953,0.722,3,0
13527,13.3,2.722,1.581,14,0
13528,9.8,0.98,1.951,10,0
13529,8.2,1.189,1.515,10,0
13530,5.8,0.772,1.725,8,0
13531,12.9,2.972,0.618,9,0
13532,19.2,2.768,0.604,9,0
13533,8.5,1.88,2.187,14,0
13534,17.9,2.232,0.504,13,0
13535,4.7,2.37,0.997,4,0
13536,18.9,1.01,2.369,8,0
13537,8.3,2.837,1.364,9,0
13538,8.8,1.817,1.817,10,0
13539,10.3,0.731,0.866,4,0
13540,14.9,1.493,0.968,12,0
13541,15.0,2.004,1.469,10,0
13542,62.4,0.042,0.056,1,1
13543,11.4,2.248,2.417,4,0
13544,2.5,2.705,1.606,11,0
13545,7.5,2.43,0.602,4,0
13546,8.2,2.107,1.171,5,0
13547,12.1,1.78,0.913,10,0
13548,12.0,1.136,0.934,13,0
13549,93.4,0.056,0.025,1,1
13550,14.9,1.232,1.065,11,0
13551,6.2,2.835,1.008,10,0
13552,15.9,2.768,2.433,12,0
13553,2.4,0.89,1.626,8,0
13554,14.9,2.557,0.95,5,0
13555,3.8,2.257,0.979,5,0
13556,15.1,2.938,2.103,4,0
13557,11.5,1.658,2.262,10,0
13558,88.3,0.07,0.016,1,1
13559,14.4,1.795,1.306,7,0
13560,2.7,0.674,2.006,11,0
13561,6.0,0.617,2.369,7,0
13562,13.1,0.805,0.749,7,0
13563,204.3,0.019,0.012,2,1
13564,8.9,1.148,2.183,10,0
13565,6.7,2.321,1.17,14,0
13566,11.3,2.29,1.013,4,0
13567,13.2,2.928,1.587,10,0
13568,9.6,1.276,0.972,9,0
13569,17.8,2.846,0.705,14,0
13570,152.9,0.015,0.037,1,1
13571,131.1,0.057,0.076,2,1
13572,6.0,2.17,1.392,5,0
13573,10.1,2.257,0.665,7,0
13574,14.6,0.93,1.459,4,0
13575,6.0,2.379,1.96,13,0
13576,19.6,2.313,0.921,11,0
13577,7.7,2.994,1.175,7,0
13578,11.6,2.78,0.776,10,0
13579,2.3,2.212,1.146,7,0
13580,161.0,0.064,0.058,2,1
13581,131.1,0.041,0.062,1,1
13582,5.5,2.918,0.462,14,0
13583,239.4,0.038,0.076,1,1
13584,7.7,2.418,1.617,3,0
13585,14.5,0.778,1.091,8,0
13586,16.7,2.576,1.747,10,0
13587,15.3,1.133,0.48,14,0
13588,91.8,0.052,0.04,1,1
13589,17.6,1.513,0.704,4,0
13590,64.0,0.049,0.043,1,1
13591,5.3,1.276,1.203,13,0
13592,7.5,2.639,1.436,12,0
13593,13.5,2.423,0.596,3,0
13594,15.2,1.809,0.613,3,0
13595,11.6,2.161,1.815,5,0
13596,3.3,2.961,1.249,5,0
13597,17.1,1.494,0.771,13,0
13598,19.3,1.878,0.893,10,0
13599,9.3,1.834,1.912,11,0
13600,6.0,2.84,0.509,7,0
13601,2.3,1.379,1.468,3,0
13602,6.3,2.966,1.157,4,0
13603,14.6,1.262,2.103,13,0
13604,212.7,0.044,0.035,1,1
13605,3.7,0.978,1.847,11,0
13606,12.0,1.566,1.208,14,0
13607,107.6,0.067,0.023,1,1
13608,210.8,0.022,0.064,2,1
13609,64.6,0.058,0.073,1,1
13610,14.9,1.905,2.248,11,0
13611,17.1,2.597,2.468,10,0
13612,10.1,2.597,1.06,13,0
13613,15.5,2.316,2.083,3,0
13614,111.8,0.062,0.067,2,1
13615,5.8,1.976,1.374,7,0
13616,5.4,0.519,1.212,12,0
13617,8.5,1.227,1.013,10,0
13618,2.6,1.321,2.331,6,0
13619,7.1,1.868,1.956,4,0
13620,13.7,2.762,1.325,3,0
13621,88.5,0.073,0.013,2,1
13622,122.7,0.076,0.031,2,1
13623,7.2,1.798,0.961,11,0
13624,12.3,2.148,0.77,3,0
13625,7.7,2.969,2.156,8,0
13626,9.5,0.578,2.104,4,0
13627,132.2,0.046,0.051,1,1
13628,2.2,2.97,0.441,8,0
13629,7.0,2.943,1.535,8,0
13630,4.6,1.327,1.873,7,0
13631,4.3,0.5,1.623,7,0
13632,19.3,1.967,1.892,10,0
13633,8.8,2.667,0.688,9,0
13634,11.5,1.311,0.403,7,0
13635,15.2,2.836,0.595,6,0
13636,2.9,1.332,1.198,3,0
13637,173.8,0.04,0.033,2,1
13638,17.0,2.305,2.235,12,0
13639,17.5,1.364,0.575,9,0
13640,8.7,1.381,1.33,12,0
13641,8.7,1.675,2.411,13,0
13642,15.6,2.588,1.456,3,0
13643,180.0,0.045,0.021,2,1
13644,4.1,2.079,1.012,8,0
13645,6.6,2.193,1.716,7,0
13646,9.0,1.895,0.425,8,0
13647,2.9,2.84,2.433,3,0
13648,10.6,2.005,1.591,4,0
13649,207.5,0.061,0.048,2,1
13650,11.2,1.999,1.448,8,0
13651,3.3,2.305,2.412,9,0
13652,9.9,0.839,1.637,14,0
13653,14.8,2.736,1.79,8,0
13654,3.0,0.606,2.208,9,0
13655,3.1,2.102,2.209,9,0
13656,8.7,2.039,0.459,8,0
13657,5.5,1.02,0.995,10,0
13658,18.8,0.602,0.917,9,0
13659,12.5,0.847,0.414,11,0
13660,7.2,1.179,2.241,7,0
13661,14.7,2.705,1.066,14,0
13662,8.7,2.639,1.129,14,0
13663,4.4,0.66,0.609,10,0
13664,6.3,1.223,2.478,10,0
13665,13.6,2.723,2.135,10,0
13666,132.9,0.011,0.047,2,1
13667,6.9,2.99,2.021,11,0
13668,5.7,1.142,2.032,12,0
13669,5.6,2.348,1.779,6,0
13670,14.3,1.543,0.765,8,0
13671,16.9,0.841,1.913,13,0
13672,14.9,1.138,1.596,8,0
13673,13.6,2.188,1.921,4,0
13674,18.5,1.343,1.541,14,0
13675,3.1,2.01,2.408,9,0
13676,5.0,1.014,1.717,9,0
13677,9.5,1.621,1.605,3,0
13678,8.7,1.781,2.17,7,0
13679,9.5,1.532,1.196,11,0
13680,5.7,0.995,1.063,12,0
13681,4.7,1.654,1.457,7,0
13682,11.2,2.232,1.627,12,0
13683,18.7,2.912,0.863,9,0
13684,9.1,2.474,1.833,11,0
13685,183.0,0.022,0.06,1,1
13686,14.7,1.182,1.612,3,0
13687,7.2,0.697,1.498,11,0
13688,6.4,0.839,1.019,6,0
13689,7.8,1.127,2.31,3,0
13690,15.0,0.999,1.984,10,0
13691,16.7,1.034,1.409,5,0
13692,12.6,1.077,1.784,13,0
13693,297.5,0.074,0.08,1,1
13694,7.6,0.814,0.526,8,0
13695,4.2,1.195,0.828,8,0
13696,18.8,2.221,0.567,10,0
13697,102.7,0.024,0.055,2,1
13698,88.2,0.026,0.032,1,1
13699,13.9,0.669,1.199,14,0
13700,10.0,1.75,1.513,9,0
13701,19.5,2.605,0.579,5,0
13702,16.7,0.648,2.017,6,0
13703,5.1,1.856,0.469,11,0
13704,15.0,2.127,1.732,13,0
13705,260.6,0.076,0.077,2,1
13706,5.4,2.694,0.786,10,0
13707,14.6,2.666,1.498,8,0
13708,11.9,0.643,2.04,7,0
13709,2.5,1.402,1.268,9,0
13710,13.6,2.177,1.172,3,0
13711,13.4,2.881,0.699,12,0
13712,4.6,2.512,1.649,5,0
13713,8.3,0.941,2.139,7,0
13714,12.5,1.198,1.579,6,0
13715,4.5,2.409,0.747,5,0
13716,17.3,1.679,1.789,5,0
13717,2.5,1.868,0.463,11,0
13718,3.9,2.022,2.16,7,0
13719,4.1,0.758,2.335,5,0
13720,11.5,2.64,1.654,13,0
13721,13.2,2.658,2.252,7,0
13722,152.6,0.031,0.05,2,1
13723,261.7,0.03,0.055,2,1
13724,16.6,2.15,1.066,5,0
13725,156.2,0.075,0.035,2,1
13726,55.4,0.036,0.042,2,1
13727,143.7,0.045,0.039,2,1
13728,2.3,2.782,0.732,8,0
13729,8.4,1.364,2.102,14,0
13730,5.5,0.715,0.443,10,0
13731,6.8,1.664,1.108,3,0
13732,16.8,0.689,0.91,4,0
13733,4.9,0.713,0.671,9,0
13734,16.0,1.722,0.761,9,0
13735,14.2,1.772,1.437,14,0
13736,7.9,1.95,1.295,13,0
13737,11.8,2.141,1.489,11,0
13738,202.5,0.049,0.076,2,1
13739,4.3,1.582,2.274,14,0
13740,18.3,2.109,0.649,8,0
13741,12.3,1.262,0.574,14,0
13742,17.8,1.603,1.073,9,0
13743,16.8,1.483,1.547,6,0
13744,161.9,0.071,0.067,1,1
13745,5.7,1.096,1.904,11,0
13746,4.6,0.696,1.568,13,0
13747,17.0,1.765,1.972,3,0
13748,17.5,1.843,1.152,8,0
13749,11.5,1.34,1.242,12,0
13750,3.9,2.94,2.096,11,0
13751,4.4,1.892,0.961,12,0
13752,16.6,2.723,1.201,12,0
13753,18.7,1.925,0.428,4,0
13754,5.6,0.975,1.566,4,0
13755,164.8,0.015,0.016,2,1
13756,8.0,2.713,0.459,11,0
13757,299.6,0.028,0.032,1,1
13758,16.9,1.108,2.175,12,0
13759,10.8,1.057,1.437,11,0
13760,13.6,2.515,1.057,6,0
13761,9.4,0.673,2.493,10,0
13762,8.2,2.095,0.536,10,0
13763,6.0,2.1,0.842,13,0
13764,15.9,0.956,2.259,4,0
13765,14.5,2.262,1.024,6,0
13766,8.5,2.264,2.122,8,0
13767,186.0,0.051,0.014,1,1
13768,2.0,1.708,2.105,9,0
13769,3.1,2.582,1.84,12,0
13770,13.2,1.808,1.384,14,0
13771,11.3,2.045,1.498,7,0
13772,9.8,1.532,0.773,6,0
13773,16.9,0.874,0.643,8,0
13774,11.1,2.995,1.906,8,0
13775,8.9,1.829,2.182,7,0
13776,4.9,1.341,1.916,8,0
13777,224.2,0.04,0.046,2,1
13778,12.4,2.052,2.269,9,0
13779,3.7,1.082,2.034,7,0
13780,13.7,2.692,2.286,6,0
13781,230.2,0.029,0.03,2,1
13782,16.6,2.014,1.936,11,0
13783,18.5,1.695,1.983,7,0
13784,12.8,1.295,0.723,8,0
13785,15.2,2.566,2.31,4,0
13786,3.0,2.141,0.418,3,0
